Province/State,Country/Region,Lat,Long,Date,ConfirmedCases
,Niger,17.6078,8.0817,5/25/20,951
,Niger,17.6078,8.0817,5/26/20,952
,Niger,17.6078,8.0817,5/27/20,952
,Niger,17.6078,8.0817,5/28/20,955
,Niger,17.6078,8.0817,5/29/20,955
,Niger,17.6078,8.0817,5/30/20,956
,Niger,17.6078,8.0817,5/31/20,958
,Niger,17.6078,8.0817,6/1/20,958
,Niger,17.6078,8.0817,6/2/20,960
,Niger,17.6078,8.0817,6/3/20,961
,Nigeria,9.082,8.6753,1/22/20,0
,Nigeria,9.082,8.6753,1/23/20,0
,Nigeria,9.082,8.6753,1/24/20,0
,Nigeria,9.082,8.6753,1/25/20,0
,Nigeria,9.082,8.6753,1/26/20,0
,Nigeria,9.082,8.6753,1/27/20,0
,Nigeria,9.082,8.6753,1/28/20,0
,Nigeria,9.082,8.6753,1/29/20,0
,Nigeria,9.082,8.6753,1/30/20,0
,Nigeria,9.082,8.6753,1/31/20,0
,Nigeria,9.082,8.6753,2/1/20,0
,Nigeria,9.082,8.6753,2/2/20,0
,Nigeria,9.082,8.6753,2/3/20,0
,Nigeria,9.082,8.6753,2/4/20,0
,Nigeria,9.082,8.6753,2/5/20,0
,Nigeria,9.082,8.6753,2/6/20,0
,Nigeria,9.082,8.6753,2/7/20,0
,Nigeria,9.082,8.6753,2/8/20,0
,Nigeria,9.082,8.6753,2/9/20,0
,Nigeria,9.082,8.6753,2/10/20,0
,Nigeria,9.082,8.6753,2/11/20,0
,Nigeria,9.082,8.6753,2/12/20,0
,Nigeria,9.082,8.6753,2/13/20,0
,Nigeria,9.082,8.6753,2/14/20,0
,Nigeria,9.082,8.6753,2/15/20,0
,Nigeria,9.082,8.6753,2/16/20,0
,Nigeria,9.082,8.6753,2/17/20,0
,Nigeria,9.082,8.6753,2/18/20,0
,Nigeria,9.082,8.6753,2/19/20,0
,Nigeria,9.082,8.6753,2/20/20,0
,Nigeria,9.082,8.6753,2/21/20,0
,Nigeria,9.082,8.6753,2/22/20,0
,Nigeria,9.082,8.6753,2/23/20,0
,Nigeria,9.082,8.6753,2/24/20,0
,Nigeria,9.082,8.6753,2/25/20,0
,Nigeria,9.082,8.6753,2/26/20,0
,Nigeria,9.082,8.6753,2/27/20,0
,Nigeria,9.082,8.6753,2/28/20,1
,Nigeria,9.082,8.6753,2/29/20,1
,Nigeria,9.082,8.6753,3/1/20,1
,Nigeria,9.082,8.6753,3/2/20,1
,Nigeria,9.082,8.6753,3/3/20,1
,Nigeria,9.082,8.6753,3/4/20,1
,Nigeria,9.082,8.6753,3/5/20,1
,Nigeria,9.082,8.6753,3/6/20,1
,Nigeria,9.082,8.6753,3/7/20,1
,Nigeria,9.082,8.6753,3/8/20,1
,Nigeria,9.082,8.6753,3/9/20,2
,Nigeria,9.082,8.6753,3/10/20,2
,Nigeria,9.082,8.6753,3/11/20,2
,Nigeria,9.082,8.6753,3/12/20,2
,Nigeria,9.082,8.6753,3/13/20,2
,Nigeria,9.082,8.6753,3/14/20,2
,Nigeria,9.082,8.6753,3/15/20,2
,Nigeria,9.082,8.6753,3/16/20,2
,Nigeria,9.082,8.6753,3/17/20,3
,Nigeria,9.082,8.6753,3/18/20,8
,Nigeria,9.082,8.6753,3/19/20,8
,Nigeria,9.082,8.6753,3/20/20,12
,Nigeria,9.082,8.6753,3/21/20,22
,Nigeria,9.082,8.6753,3/22/20,30
,Nigeria,9.082,8.6753,3/23/20,40
,Nigeria,9.082,8.6753,3/24/20,44
,Nigeria,9.082,8.6753,3/25/20,51
,Nigeria,9.082,8.6753,3/26/20,65
,Nigeria,9.082,8.6753,3/27/20,70
,Nigeria,9.082,8.6753,3/28/20,89
,Nigeria,9.082,8.6753,3/29/20,111
,Nigeria,9.082,8.6753,3/30/20,131
,Nigeria,9.082,8.6753,3/31/20,135
,Nigeria,9.082,8.6753,4/1/20,174
,Nigeria,9.082,8.6753,4/2/20,184
,Nigeria,9.082,8.6753,4/3/20,210
,Nigeria,9.082,8.6753,4/4/20,214
,Nigeria,9.082,8.6753,4/5/20,232
,Nigeria,9.082,8.6753,4/6/20,238
,Nigeria,9.082,8.6753,4/7/20,254
,Nigeria,9.082,8.6753,4/8/20,276
,Nigeria,9.082,8.6753,4/9/20,288
,Nigeria,9.082,8.6753,4/10/20,305
,Nigeria,9.082,8.6753,4/11/20,318
,Nigeria,9.082,8.6753,4/12/20,323
,Nigeria,9.082,8.6753,4/13/20,343
,Nigeria,9.082,8.6753,4/14/20,373
,Nigeria,9.082,8.6753,4/15/20,407
,Nigeria,9.082,8.6753,4/16/20,442
,Nigeria,9.082,8.6753,4/17/20,493
,Nigeria,9.082,8.6753,4/18/20,542
,Nigeria,9.082,8.6753,4/19/20,627
,Nigeria,9.082,8.6753,4/20/20,665
,Nigeria,9.082,8.6753,4/21/20,665
,Nigeria,9.082,8.6753,4/22/20,873
,Nigeria,9.082,8.6753,4/23/20,981
,Nigeria,9.082,8.6753,4/24/20,1095
,Nigeria,9.082,8.6753,4/25/20,1182
,Nigeria,9.082,8.6753,4/26/20,1273
,Nigeria,9.082,8.6753,4/27/20,1337
,Nigeria,9.082,8.6753,4/28/20,1532
,Nigeria,9.082,8.6753,4/29/20,1728
,Nigeria,9.082,8.6753,4/30/20,1932
,Nigeria,9.082,8.6753,5/1/20,2170
,Nigeria,9.082,8.6753,5/2/20,2388
,Nigeria,9.082,8.6753,5/3/20,2558
,Nigeria,9.082,8.6753,5/4/20,2802
,Nigeria,9.082,8.6753,5/5/20,2950
,Nigeria,9.082,8.6753,5/6/20,3145
,Nigeria,9.082,8.6753,5/7/20,3526
,Nigeria,9.082,8.6753,5/8/20,3912
,Nigeria,9.082,8.6753,5/9/20,4151
,Nigeria,9.082,8.6753,5/10/20,4399
,Nigeria,9.082,8.6753,5/11/20,4641
,Nigeria,9.082,8.6753,5/12/20,4787
,Nigeria,9.082,8.6753,5/13/20,4971
,Nigeria,9.082,8.6753,5/14/20,5162
,Nigeria,9.082,8.6753,5/15/20,5450
,Nigeria,9.082,8.6753,5/16/20,5621
,Nigeria,9.082,8.6753,5/17/20,5959
,Nigeria,9.082,8.6753,5/18/20,6175
,Nigeria,9.082,8.6753,5/19/20,6401
,Nigeria,9.082,8.6753,5/20/20,6677
,Nigeria,9.082,8.6753,5/21/20,7016
,Nigeria,9.082,8.6753,5/22/20,7261
,Nigeria,9.082,8.6753,5/23/20,7526
,Nigeria,9.082,8.6753,5/24/20,7839
,Nigeria,9.082,8.6753,5/25/20,8068
,Nigeria,9.082,8.6753,5/26/20,8344
,Nigeria,9.082,8.6753,5/27/20,8733
,Nigeria,9.082,8.6753,5/28/20,8915
,Nigeria,9.082,8.6753,5/29/20,9302
,Nigeria,9.082,8.6753,5/30/20,9855
,Nigeria,9.082,8.6753,5/31/20,10162
,Nigeria,9.082,8.6753,6/1/20,10578
,Nigeria,9.082,8.6753,6/2/20,10819
,Nigeria,9.082,8.6753,6/3/20,11166
,North Macedonia,41.6086,21.7453,1/22/20,0
,North Macedonia,41.6086,21.7453,1/23/20,0
,North Macedonia,41.6086,21.7453,1/24/20,0
,North Macedonia,41.6086,21.7453,1/25/20,0
,North Macedonia,41.6086,21.7453,1/26/20,0
,North Macedonia,41.6086,21.7453,1/27/20,0
,North Macedonia,41.6086,21.7453,1/28/20,0
,North Macedonia,41.6086,21.7453,1/29/20,0
,North Macedonia,41.6086,21.7453,1/30/20,0
,North Macedonia,41.6086,21.7453,1/31/20,0
,North Macedonia,41.6086,21.7453,2/1/20,0
,North Macedonia,41.6086,21.7453,2/2/20,0
,North Macedonia,41.6086,21.7453,2/3/20,0
,North Macedonia,41.6086,21.7453,2/4/20,0
,North Macedonia,41.6086,21.7453,2/5/20,0
,North Macedonia,41.6086,21.7453,2/6/20,0
,North Macedonia,41.6086,21.7453,2/7/20,0
,North Macedonia,41.6086,21.7453,2/8/20,0
,North Macedonia,41.6086,21.7453,2/9/20,0
,North Macedonia,41.6086,21.7453,2/10/20,0
,North Macedonia,41.6086,21.7453,2/11/20,0
,North Macedonia,41.6086,21.7453,2/12/20,0
,North Macedonia,41.6086,21.7453,2/13/20,0
,North Macedonia,41.6086,21.7453,2/14/20,0
,North Macedonia,41.6086,21.7453,2/15/20,0
,North Macedonia,41.6086,21.7453,2/16/20,0
,North Macedonia,41.6086,21.7453,2/17/20,0
,North Macedonia,41.6086,21.7453,2/18/20,0
,North Macedonia,41.6086,21.7453,2/19/20,0
,North Macedonia,41.6086,21.7453,2/20/20,0
,North Macedonia,41.6086,21.7453,2/21/20,0
,North Macedonia,41.6086,21.7453,2/22/20,0
,North Macedonia,41.6086,21.7453,2/23/20,0
,North Macedonia,41.6086,21.7453,2/24/20,0
,North Macedonia,41.6086,21.7453,2/25/20,0
,North Macedonia,41.6086,21.7453,2/26/20,1
,North Macedonia,41.6086,21.7453,2/27/20,1
,North Macedonia,41.6086,21.7453,2/28/20,1
,North Macedonia,41.6086,21.7453,2/29/20,1
,North Macedonia,41.6086,21.7453,3/1/20,1
,North Macedonia,41.6086,21.7453,3/2/20,1
,North Macedonia,41.6086,21.7453,3/3/20,1
,North Macedonia,41.6086,21.7453,3/4/20,1
,North Macedonia,41.6086,21.7453,3/5/20,1
,North Macedonia,41.6086,21.7453,3/6/20,3
,North Macedonia,41.6086,21.7453,3/7/20,3
,North Macedonia,41.6086,21.7453,3/8/20,3
,North Macedonia,41.6086,21.7453,3/9/20,3
,North Macedonia,41.6086,21.7453,3/10/20,7
,North Macedonia,41.6086,21.7453,3/11/20,7
,North Macedonia,41.6086,21.7453,3/12/20,7
,North Macedonia,41.6086,21.7453,3/13/20,14
,North Macedonia,41.6086,21.7453,3/14/20,14
,North Macedonia,41.6086,21.7453,3/15/20,14
,North Macedonia,41.6086,21.7453,3/16/20,18
,North Macedonia,41.6086,21.7453,3/17/20,26
,North Macedonia,41.6086,21.7453,3/18/20,35
,North Macedonia,41.6086,21.7453,3/19/20,48
,North Macedonia,41.6086,21.7453,3/20/20,67
,North Macedonia,41.6086,21.7453,3/21/20,85
,North Macedonia,41.6086,21.7453,3/22/20,115
,North Macedonia,41.6086,21.7453,3/23/20,136
,North Macedonia,41.6086,21.7453,3/24/20,148
,North Macedonia,41.6086,21.7453,3/25/20,177
,North Macedonia,41.6086,21.7453,3/26/20,201
,North Macedonia,41.6086,21.7453,3/27/20,219
,North Macedonia,41.6086,21.7453,3/28/20,241
,North Macedonia,41.6086,21.7453,3/29/20,259
,North Macedonia,41.6086,21.7453,3/30/20,285
,North Macedonia,41.6086,21.7453,3/31/20,329
,North Macedonia,41.6086,21.7453,4/1/20,354
,North Macedonia,41.6086,21.7453,4/2/20,384
,North Macedonia,41.6086,21.7453,4/3/20,430
,North Macedonia,41.6086,21.7453,4/4/20,483
,North Macedonia,41.6086,21.7453,4/5/20,555
,North Macedonia,41.6086,21.7453,4/6/20,570
,North Macedonia,41.6086,21.7453,4/7/20,599
,North Macedonia,41.6086,21.7453,4/8/20,617
,North Macedonia,41.6086,21.7453,4/9/20,663
,North Macedonia,41.6086,21.7453,4/10/20,711
,North Macedonia,41.6086,21.7453,4/11/20,760
,North Macedonia,41.6086,21.7453,4/12/20,828
,North Macedonia,41.6086,21.7453,4/13/20,854
,North Macedonia,41.6086,21.7453,4/14/20,908
,North Macedonia,41.6086,21.7453,4/15/20,974
,North Macedonia,41.6086,21.7453,4/16/20,1081
,North Macedonia,41.6086,21.7453,4/17/20,1117
,North Macedonia,41.6086,21.7453,4/18/20,1170
,North Macedonia,41.6086,21.7453,4/19/20,1207
,North Macedonia,41.6086,21.7453,4/20/20,1225
,North Macedonia,41.6086,21.7453,4/21/20,1231
,North Macedonia,41.6086,21.7453,4/22/20,1259
,North Macedonia,41.6086,21.7453,4/23/20,1300
,North Macedonia,41.6086,21.7453,4/24/20,1326
,North Macedonia,41.6086,21.7453,4/25/20,1367
,North Macedonia,41.6086,21.7453,4/26/20,1386
,North Macedonia,41.6086,21.7453,4/27/20,1399
,North Macedonia,41.6086,21.7453,4/28/20,1421
,North Macedonia,41.6086,21.7453,4/29/20,1442
,North Macedonia,41.6086,21.7453,4/30/20,1465
,North Macedonia,41.6086,21.7453,5/1/20,1494
,North Macedonia,41.6086,21.7453,5/2/20,1506
,North Macedonia,41.6086,21.7453,5/3/20,1511
,North Macedonia,41.6086,21.7453,5/4/20,1518
,North Macedonia,41.6086,21.7453,5/5/20,1526
,North Macedonia,41.6086,21.7453,5/6/20,1539
,North Macedonia,41.6086,21.7453,5/7/20,1572
,North Macedonia,41.6086,21.7453,5/8/20,1586
,North Macedonia,41.6086,21.7453,5/9/20,1622
,North Macedonia,41.6086,21.7453,5/10/20,1642
,North Macedonia,41.6086,21.7453,5/11/20,1664
,North Macedonia,41.6086,21.7453,5/12/20,1674
,North Macedonia,41.6086,21.7453,5/13/20,1694
,North Macedonia,41.6086,21.7453,5/14/20,1723
,North Macedonia,41.6086,21.7453,5/15/20,1740
,North Macedonia,41.6086,21.7453,5/16/20,1762
,North Macedonia,41.6086,21.7453,5/17/20,1792
,North Macedonia,41.6086,21.7453,5/18/20,1817
,North Macedonia,41.6086,21.7453,5/19/20,1839
,North Macedonia,41.6086,21.7453,5/20/20,1858
,North Macedonia,41.6086,21.7453,5/21/20,1898
,North Macedonia,41.6086,21.7453,5/22/20,1921
,North Macedonia,41.6086,21.7453,5/23/20,1941
,North Macedonia,41.6086,21.7453,5/24/20,1978
,North Macedonia,41.6086,21.7453,5/25/20,1999
,North Macedonia,41.6086,21.7453,5/26/20,2014
,North Macedonia,41.6086,21.7453,5/27/20,2039
,North Macedonia,41.6086,21.7453,5/28/20,2077
,North Macedonia,41.6086,21.7453,5/29/20,2129
,North Macedonia,41.6086,21.7453,5/30/20,2164
,North Macedonia,41.6086,21.7453,5/31/20,2226
,North Macedonia,41.6086,21.7453,6/1/20,2315
,North Macedonia,41.6086,21.7453,6/2/20,2391
,North Macedonia,41.6086,21.7453,6/3/20,2492
,Norway,60.472,8.4689,1/22/20,0
,Norway,60.472,8.4689,1/23/20,0
,Norway,60.472,8.4689,1/24/20,0
,Norway,60.472,8.4689,1/25/20,0
,Norway,60.472,8.4689,1/26/20,0
,Norway,60.472,8.4689,1/27/20,0
,Norway,60.472,8.4689,1/28/20,0
,Norway,60.472,8.4689,1/29/20,0
,Norway,60.472,8.4689,1/30/20,0
,Norway,60.472,8.4689,1/31/20,0
,Norway,60.472,8.4689,2/1/20,0
,Norway,60.472,8.4689,2/2/20,0
,Norway,60.472,8.4689,2/3/20,0
,Norway,60.472,8.4689,2/4/20,0
,Norway,60.472,8.4689,2/5/20,0
,Norway,60.472,8.4689,2/6/20,0
,Norway,60.472,8.4689,2/7/20,0
,Norway,60.472,8.4689,2/8/20,0
,Norway,60.472,8.4689,2/9/20,0
,Norway,60.472,8.4689,2/10/20,0
,Norway,60.472,8.4689,2/11/20,0
,Norway,60.472,8.4689,2/12/20,0
,Norway,60.472,8.4689,2/13/20,0
,Norway,60.472,8.4689,2/14/20,0
,Norway,60.472,8.4689,2/15/20,0
,Norway,60.472,8.4689,2/16/20,0
,Norway,60.472,8.4689,2/17/20,0
,Norway,60.472,8.4689,2/18/20,0
,Norway,60.472,8.4689,2/19/20,0
,Norway,60.472,8.4689,2/20/20,0
,Norway,60.472,8.4689,2/21/20,0
,Norway,60.472,8.4689,2/22/20,0
,Norway,60.472,8.4689,2/23/20,0
,Norway,60.472,8.4689,2/24/20,0
,Norway,60.472,8.4689,2/25/20,0
,Norway,60.472,8.4689,2/26/20,1
,Norway,60.472,8.4689,2/27/20,1
,Norway,60.472,8.4689,2/28/20,6
,Norway,60.472,8.4689,2/29/20,15
,Norway,60.472,8.4689,3/1/20,19
,Norway,60.472,8.4689,3/2/20,25
,Norway,60.472,8.4689,3/3/20,32
,Norway,60.472,8.4689,3/4/20,56
,Norway,60.472,8.4689,3/5/20,87
,Norway,60.472,8.4689,3/6/20,108
,Norway,60.472,8.4689,3/7/20,147
,Norway,60.472,8.4689,3/8/20,176
,Norway,60.472,8.4689,3/9/20,205
,Norway,60.472,8.4689,3/10/20,400
,Norway,60.472,8.4689,3/11/20,598
,Norway,60.472,8.4689,3/12/20,702
,Norway,60.472,8.4689,3/13/20,996
,Norway,60.472,8.4689,3/14/20,1090
,Norway,60.472,8.4689,3/15/20,1221
,Norway,60.472,8.4689,3/16/20,1333
,Norway,60.472,8.4689,3/17/20,1463
,Norway,60.472,8.4689,3/18/20,1550
,Norway,60.472,8.4689,3/19/20,1746
,Norway,60.472,8.4689,3/20/20,1914
,Norway,60.472,8.4689,3/21/20,2118
,Norway,60.472,8.4689,3/22/20,2385
,Norway,60.472,8.4689,3/23/20,2621
,Norway,60.472,8.4689,3/24/20,2863
,Norway,60.472,8.4689,3/25/20,3084
,Norway,60.472,8.4689,3/26/20,3369
,Norway,60.472,8.4689,3/27/20,3755
,Norway,60.472,8.4689,3/28/20,4015
,Norway,60.472,8.4689,3/29/20,4284
,Norway,60.472,8.4689,3/30/20,4445
,Norway,60.472,8.4689,3/31/20,4641
,Norway,60.472,8.4689,4/1/20,4863
,Norway,60.472,8.4689,4/2/20,5147
,Norway,60.472,8.4689,4/3/20,5370
,Norway,60.472,8.4689,4/4/20,5550
,Norway,60.472,8.4689,4/5/20,5687
,Norway,60.472,8.4689,4/6/20,5865
,Norway,60.472,8.4689,4/7/20,6086
,Norway,60.472,8.4689,4/8/20,6086
,Norway,60.472,8.4689,4/9/20,6211
,Norway,60.472,8.4689,4/10/20,6314
,Norway,60.472,8.4689,4/11/20,6409
,Norway,60.472,8.4689,4/12/20,6525
,Norway,60.472,8.4689,4/13/20,6603
,Norway,60.472,8.4689,4/14/20,6623
,Norway,60.472,8.4689,4/15/20,6740
,Norway,60.472,8.4689,4/16/20,6896
,Norway,60.472,8.4689,4/17/20,6937
,Norway,60.472,8.4689,4/18/20,7036
,Norway,60.472,8.4689,4/19/20,7078
,Norway,60.472,8.4689,4/20/20,7156
,Norway,60.472,8.4689,4/21/20,7191
,Norway,60.472,8.4689,4/22/20,7338
,Norway,60.472,8.4689,4/23/20,7401
,Norway,60.472,8.4689,4/24/20,7463
,Norway,60.472,8.4689,4/25/20,7499
,Norway,60.472,8.4689,4/26/20,7527
,Norway,60.472,8.4689,4/27/20,7599
,Norway,60.472,8.4689,4/28/20,7660
,Norway,60.472,8.4689,4/29/20,7710
,Norway,60.472,8.4689,4/30/20,7738
,Norway,60.472,8.4689,5/1/20,7783
,Norway,60.472,8.4689,5/2/20,7809
,Norway,60.472,8.4689,5/3/20,7847
,Norway,60.472,8.4689,5/4/20,7904
,Norway,60.472,8.4689,5/5/20,7955
,Norway,60.472,8.4689,5/6/20,7996
,Norway,60.472,8.4689,5/7/20,8034
,Norway,60.472,8.4689,5/8/20,8070
,Norway,60.472,8.4689,5/9/20,8099
,Norway,60.472,8.4689,5/10/20,8105
,Norway,60.472,8.4689,5/11/20,8132
,Norway,60.472,8.4689,5/12/20,8157
,Norway,60.472,8.4689,5/13/20,8175
,Norway,60.472,8.4689,5/14/20,8196
,Norway,60.472,8.4689,5/15/20,8219
,Norway,60.472,8.4689,5/16/20,8237
,Norway,60.472,8.4689,5/17/20,8249
,Norway,60.472,8.4689,5/18/20,8257
,Norway,60.472,8.4689,5/19/20,8267
,Norway,60.472,8.4689,5/20/20,8281
,Norway,60.472,8.4689,5/21/20,8309
,Norway,60.472,8.4689,5/22/20,8332
,Norway,60.472,8.4689,5/23/20,8346
,Norway,60.472,8.4689,5/24/20,8352
,Norway,60.472,8.4689,5/25/20,8364
,Norway,60.472,8.4689,5/26/20,8383
,Norway,60.472,8.4689,5/27/20,8401
,Norway,60.472,8.4689,5/28/20,8411
,Norway,60.472,8.4689,5/29/20,8422
,Norway,60.472,8.4689,5/30/20,8437
,Norway,60.472,8.4689,5/31/20,8440
,Norway,60.472,8.4689,6/1/20,8446
,Norway,60.472,8.4689,6/2/20,8455
,Norway,60.472,8.4689,6/3/20,8477
,Oman,21.0,57.0,1/22/20,0
,Oman,21.0,57.0,1/23/20,0
,Oman,21.0,57.0,1/24/20,0
,Oman,21.0,57.0,1/25/20,0
,Oman,21.0,57.0,1/26/20,0
,Oman,21.0,57.0,1/27/20,0
,Oman,21.0,57.0,1/28/20,0
,Oman,21.0,57.0,1/29/20,0
,Oman,21.0,57.0,1/30/20,0
,Oman,21.0,57.0,1/31/20,0
,Oman,21.0,57.0,2/1/20,0
,Oman,21.0,57.0,2/2/20,0
,Oman,21.0,57.0,2/3/20,0
,Oman,21.0,57.0,2/4/20,0
,Oman,21.0,57.0,2/5/20,0
,Oman,21.0,57.0,2/6/20,0
,Oman,21.0,57.0,2/7/20,0
,Oman,21.0,57.0,2/8/20,0
,Oman,21.0,57.0,2/9/20,0
,Oman,21.0,57.0,2/10/20,0
,Oman,21.0,57.0,2/11/20,0
,Oman,21.0,57.0,2/12/20,0
,Oman,21.0,57.0,2/13/20,0
,Oman,21.0,57.0,2/14/20,0
,Oman,21.0,57.0,2/15/20,0
,Oman,21.0,57.0,2/16/20,0
,Oman,21.0,57.0,2/17/20,0
,Oman,21.0,57.0,2/18/20,0
,Oman,21.0,57.0,2/19/20,0
,Oman,21.0,57.0,2/20/20,0
,Oman,21.0,57.0,2/21/20,0
,Oman,21.0,57.0,2/22/20,0
,Oman,21.0,57.0,2/23/20,0
,Oman,21.0,57.0,2/24/20,2
,Oman,21.0,57.0,2/25/20,2
,Oman,21.0,57.0,2/26/20,4
,Oman,21.0,57.0,2/27/20,4
,Oman,21.0,57.0,2/28/20,4
,Oman,21.0,57.0,2/29/20,6
,Oman,21.0,57.0,3/1/20,6
,Oman,21.0,57.0,3/2/20,6
,Oman,21.0,57.0,3/3/20,12
,Oman,21.0,57.0,3/4/20,15
,Oman,21.0,57.0,3/5/20,16
,Oman,21.0,57.0,3/6/20,16
,Oman,21.0,57.0,3/7/20,16
,Oman,21.0,57.0,3/8/20,16
,Oman,21.0,57.0,3/9/20,16
,Oman,21.0,57.0,3/10/20,18
,Oman,21.0,57.0,3/11/20,18
,Oman,21.0,57.0,3/12/20,18
,Oman,21.0,57.0,3/13/20,19
,Oman,21.0,57.0,3/14/20,19
,Oman,21.0,57.0,3/15/20,22
,Oman,21.0,57.0,3/16/20,22
,Oman,21.0,57.0,3/17/20,24
,Oman,21.0,57.0,3/18/20,39
,Oman,21.0,57.0,3/19/20,48
,Oman,21.0,57.0,3/20/20,48
,Oman,21.0,57.0,3/21/20,52
,Oman,21.0,57.0,3/22/20,55
,Oman,21.0,57.0,3/23/20,66
,Oman,21.0,57.0,3/24/20,84
,Oman,21.0,57.0,3/25/20,99
,Oman,21.0,57.0,3/26/20,109
,Oman,21.0,57.0,3/27/20,131
,Oman,21.0,57.0,3/28/20,152
,Oman,21.0,57.0,3/29/20,167
,Oman,21.0,57.0,3/30/20,179
,Oman,21.0,57.0,3/31/20,192
,Oman,21.0,57.0,4/1/20,210
,Oman,21.0,57.0,4/2/20,231
,Oman,21.0,57.0,4/3/20,252
,Oman,21.0,57.0,4/4/20,277
,Oman,21.0,57.0,4/5/20,298
,Oman,21.0,57.0,4/6/20,331
,Oman,21.0,57.0,4/7/20,371
,Oman,21.0,57.0,4/8/20,419
,Oman,21.0,57.0,4/9/20,457
,Oman,21.0,57.0,4/10/20,484
,Oman,21.0,57.0,4/11/20,546
,Oman,21.0,57.0,4/12/20,599
,Oman,21.0,57.0,4/13/20,727
,Oman,21.0,57.0,4/14/20,813
,Oman,21.0,57.0,4/15/20,910
,Oman,21.0,57.0,4/16/20,1019
,Oman,21.0,57.0,4/17/20,1069
,Oman,21.0,57.0,4/18/20,1180
,Oman,21.0,57.0,4/19/20,1266
,Oman,21.0,57.0,4/20/20,1410
,Oman,21.0,57.0,4/21/20,1508
,Oman,21.0,57.0,4/22/20,1614
,Oman,21.0,57.0,4/23/20,1716
,Oman,21.0,57.0,4/24/20,1790
,Oman,21.0,57.0,4/25/20,1905
,Oman,21.0,57.0,4/26/20,1998
,Oman,21.0,57.0,4/27/20,2049
,Oman,21.0,57.0,4/28/20,2131
,Oman,21.0,57.0,4/29/20,2274
,Oman,21.0,57.0,4/30/20,2348
,Oman,21.0,57.0,5/1/20,2447
,Oman,21.0,57.0,5/2/20,2483
,Oman,21.0,57.0,5/3/20,2568
,Oman,21.0,57.0,5/4/20,2637
,Oman,21.0,57.0,5/5/20,2735
,Oman,21.0,57.0,5/6/20,2903
,Oman,21.0,57.0,5/7/20,2958
,Oman,21.0,57.0,5/8/20,3112
,Oman,21.0,57.0,5/9/20,3224
,Oman,21.0,57.0,5/10/20,3399
,Oman,21.0,57.0,5/11/20,3573
,Oman,21.0,57.0,5/12/20,3721
,Oman,21.0,57.0,5/13/20,4019
,Oman,21.0,57.0,5/14/20,4341
,Oman,21.0,57.0,5/15/20,4625
,Oman,21.0,57.0,5/16/20,5029
,Oman,21.0,57.0,5/17/20,5186
,Oman,21.0,57.0,5/18/20,5379
,Oman,21.0,57.0,5/19/20,5671
,Oman,21.0,57.0,5/20/20,6043
,Oman,21.0,57.0,5/21/20,6370
,Oman,21.0,57.0,5/22/20,6794
,Oman,21.0,57.0,5/23/20,7257
,Oman,21.0,57.0,5/24/20,7770
,Oman,21.0,57.0,5/25/20,7770
,Oman,21.0,57.0,5/26/20,8118
,Oman,21.0,57.0,5/27/20,8373
,Oman,21.0,57.0,5/28/20,9009
,Oman,21.0,57.0,5/29/20,9820
,Oman,21.0,57.0,5/30/20,10423
,Oman,21.0,57.0,5/31/20,11437
,Oman,21.0,57.0,6/1/20,12223
,Oman,21.0,57.0,6/2/20,12799
,Oman,21.0,57.0,6/3/20,13537
,Pakistan,30.3753,69.3451,1/22/20,0
,Pakistan,30.3753,69.3451,1/23/20,0
,Pakistan,30.3753,69.3451,1/24/20,0
,Pakistan,30.3753,69.3451,1/25/20,0
,Pakistan,30.3753,69.3451,1/26/20,0
,Pakistan,30.3753,69.3451,1/27/20,0
,Pakistan,30.3753,69.3451,1/28/20,0
,Pakistan,30.3753,69.3451,1/29/20,0
,Pakistan,30.3753,69.3451,1/30/20,0
,Pakistan,30.3753,69.3451,1/31/20,0
,Pakistan,30.3753,69.3451,2/1/20,0
,Pakistan,30.3753,69.3451,2/2/20,0
,Pakistan,30.3753,69.3451,2/3/20,0
,Pakistan,30.3753,69.3451,2/4/20,0
,Pakistan,30.3753,69.3451,2/5/20,0
,Pakistan,30.3753,69.3451,2/6/20,0
,Pakistan,30.3753,69.3451,2/7/20,0
,Pakistan,30.3753,69.3451,2/8/20,0
,Pakistan,30.3753,69.3451,2/9/20,0
,Pakistan,30.3753,69.3451,2/10/20,0
,Pakistan,30.3753,69.3451,2/11/20,0
,Pakistan,30.3753,69.3451,2/12/20,0
,Pakistan,30.3753,69.3451,2/13/20,0
,Pakistan,30.3753,69.3451,2/14/20,0
,Pakistan,30.3753,69.3451,2/15/20,0
,Pakistan,30.3753,69.3451,2/16/20,0
,Pakistan,30.3753,69.3451,2/17/20,0
,Pakistan,30.3753,69.3451,2/18/20,0
,Pakistan,30.3753,69.3451,2/19/20,0
,Pakistan,30.3753,69.3451,2/20/20,0
,Pakistan,30.3753,69.3451,2/21/20,0
,Pakistan,30.3753,69.3451,2/22/20,0
,Pakistan,30.3753,69.3451,2/23/20,0
,Pakistan,30.3753,69.3451,2/24/20,0
,Pakistan,30.3753,69.3451,2/25/20,0
,Pakistan,30.3753,69.3451,2/26/20,2
,Pakistan,30.3753,69.3451,2/27/20,2
,Pakistan,30.3753,69.3451,2/28/20,2
,Pakistan,30.3753,69.3451,2/29/20,4
,Pakistan,30.3753,69.3451,3/1/20,4
,Pakistan,30.3753,69.3451,3/2/20,4
,Pakistan,30.3753,69.3451,3/3/20,5
